seq,is_true,is_ignore,path,x0,x1,y0,y1,col,,json_path
5,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_204,1237,1269,139,235,g,,aachen_000042_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_205,811,843,58,154,g,,aachen_000042_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_206,1271,1303,125,221,g,,aachen_000042_000019_gtFine_polygons.json
8,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_207,882,914,48,144,g,,aachen_000042_000019_gtFine_polygons.json
9,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_208,1116,1148,76,172,g,,aachen_000042_000019_gtFine_polygons.json
10,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_209,894,926,28,124,g,,aachen_000042_000019_gtFine_polygons.json
11,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_210,774,806,111,207,g,,aachen_000042_000019_gtFine_polygons.json
12,False,False,/data/crops/aachen_000042_000019_leftImg8bit_gF_211,1326,1358,70,166,g,,aachen_000042_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000043_000019_leftImg8bit_rF_212,1197,1229,-28,68,r,,aachen_000043_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000043_000019_leftImg8bit_rF_213,943,975,396,492,r,,aachen_000043_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000043_000019_leftImg8bit_rF_214,827,859,378,474,r,,aachen_000043_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000043_000019_leftImg8bit_rF_215,955,987,392,488,r,,aachen_000043_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000043_000019_leftImg8bit_rF_216,158,190,465,561,r,,aachen_000043_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000043_000019_leftImg8bit_gF_217,779,811,-60,36,g,,aachen_000043_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000043_000019_leftImg8bit_gF_218,1224,1256,41,137,g,,aachen_000043_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000043_000019_leftImg8bit_gF_219,970,1002,29,125,g,,aachen_000043_000019_gtFine_polygons.json
8,False,False,/data/crops/aachen_000043_000019_leftImg8bit_gF_220,1226,1258,49,145,g,,aachen_000043_000019_gtFine_polygons.json
9,False,False,/data/crops/aachen_000043_000019_leftImg8bit_gF_221,1340,1372,41,137,g,,aachen_000043_000019_gtFine_polygons.json
10,False,False,/data/crops/aachen_000043_000019_leftImg8bit_gF_222,784,816,16,112,g,,aachen_000043_000019_gtFine_polygons.json
0,True,False,/data/crops/aachen_000044_000019_leftImg8bit_rT_223,760,792,369,465,r,,aachen_000044_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000044_000019_leftImg8bit_rF_224,673,705,422,518,r,,aachen_000044_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000044_000019_leftImg8bit_gF_225,606,638,-47,49,g,,aachen_000044_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000044_000019_leftImg8bit_gF_226,587,619,111,207,g,,aachen_000044_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000044_000019_leftImg8bit_gF_227,1851,1883,-47,49,g,,aachen_000044_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000044_000019_leftImg8bit_gF_228,629,661,171,267,g,,aachen_000044_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000044_000019_leftImg8bit_gF_229,1924,1956,-43,53,g,,aachen_000044_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000044_000019_leftImg8bit_gF_230,1813,1845,-2,94,g,,aachen_000044_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_231,1526,1558,-47,49,g,,aachen_000045_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_232,1004,1036,-26,70,g,,aachen_000045_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_233,1146,1178,169,265,g,,aachen_000045_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_234,551,583,58,154,g,,aachen_000045_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_235,538,570,93,189,g,,aachen_000045_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_236,757,789,20,116,g,,aachen_000045_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_237,575,607,45,141,g,,aachen_000045_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_238,748,780,-25,71,g,,aachen_000045_000019_gtFine_polygons.json
8,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_239,1134,1166,75,171,g,,aachen_000045_000019_gtFine_polygons.json
9,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_240,939,971,-25,71,g,,aachen_000045_000019_gtFine_polygons.json
10,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_241,1024,1056,-35,61,g,,aachen_000045_000019_gtFine_polygons.json
11,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_242,594,626,-50,46,g,,aachen_000045_000019_gtFine_polygons.json
12,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_243,669,701,-29,67,g,,aachen_000045_000019_gtFine_polygons.json
13,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_244,808,840,-40,56,g,,aachen_000045_000019_gtFine_polygons.json
14,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_245,554,586,-41,55,g,,aachen_000045_000019_gtFine_polygons.json
15,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_246,596,628,-37,59,g,,aachen_000045_000019_gtFine_polygons.json
16,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_247,587,619,75,171,g,,aachen_000045_000019_gtFine_polygons.json
17,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_248,738,770,-7,89,g,,aachen_000045_000019_gtFine_polygons.json
18,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_249,927,959,20,116,g,,aachen_000045_000019_gtFine_polygons.json
19,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_250,530,562,-36,60,g,,aachen_000045_000019_gtFine_polygons.json
20,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_251,746,778,4,100,g,,aachen_000045_000019_gtFine_polygons.json
21,False,False,/data/crops/aachen_000045_000019_leftImg8bit_gF_252,810,842,23,119,g,,aachen_000045_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000046_000019_leftImg8bit_gF_253,1522,1554,424,520,g,,aachen_000046_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000047_000019_leftImg8bit_gF_254,316,348,-31,65,g,,aachen_000047_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000047_000019_leftImg8bit_gF_255,684,716,12,108,g,,aachen_000047_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000047_000019_leftImg8bit_gF_256,376,408,358,454,g,,aachen_000047_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000047_000019_leftImg8bit_gF_257,638,670,-7,89,g,,aachen_000047_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000047_000019_leftImg8bit_gF_258,676,708,89,185,g,,aachen_000047_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000048_000019_leftImg8bit_rF_259,1445,1477,104,200,r,,aachen_000048_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_260,1456,1488,141,237,g,,aachen_000048_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_261,1429,1461,-61,35,g,,aachen_000048_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_262,803,835,-46,50,g,,aachen_000048_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_263,1044,1076,-5,91,g,,aachen_000048_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_264,779,811,413,509,g,,aachen_000048_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_265,1126,1158,384,480,g,,aachen_000048_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_266,1435,1467,93,189,g,,aachen_000048_000019_gtFine_polygons.json
8,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_267,1396,1428,155,251,g,,aachen_000048_000019_gtFine_polygons.json
9,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_268,850,882,-40,56,g,,aachen_000048_000019_gtFine_polygons.json
10,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_269,1375,1407,144,240,g,,aachen_000048_000019_gtFine_polygons.json
11,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_270,1442,1474,146,242,g,,aachen_000048_000019_gtFine_polygons.json
12,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_271,1076,1108,-47,49,g,,aachen_000048_000019_gtFine_polygons.json
13,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_272,1046,1078,-58,38,g,,aachen_000048_000019_gtFine_polygons.json
14,False,False,/data/crops/aachen_000048_000019_leftImg8bit_gF_273,1425,1457,72,168,g,,aachen_000048_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000049_000019_leftImg8bit_gF_274,1319,1351,69,165,g,,aachen_000049_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000049_000019_leftImg8bit_gF_275,1296,1328,19,115,g,,aachen_000049_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000049_000019_leftImg8bit_gF_276,1271,1303,155,251,g,,aachen_000049_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000049_000019_leftImg8bit_gF_277,1337,1369,18,114,g,,aachen_000049_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000050_000019_leftImg8bit_gF_278,906,938,-13,83,g,,aachen_000050_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000051_000019_leftImg8bit_rF_279,327,359,381,477,r,,aachen_000051_000019_gtFine_polygons.json
1,True,True,/data/crops/aachen_000051_000019_leftImg8bit_ri_280,474,506,322,418,r,,aachen_000051_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000051_000019_leftImg8bit_rF_281,400,432,387,483,r,,aachen_000051_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000052_000019_leftImg8bit_rF_282,1017,1049,445,541,r,,aachen_000052_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000052_000019_leftImg8bit_rF_283,924,956,446,542,r,,aachen_000052_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000052_000019_leftImg8bit_rF_284,1025,1057,432,528,r,,aachen_000052_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000052_000019_leftImg8bit_rF_285,747,779,456,552,r,,aachen_000052_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000052_000019_leftImg8bit_rF_286,825,857,456,552,r,,aachen_000052_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000052_000019_leftImg8bit_rF_287,916,948,433,529,r,,aachen_000052_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000052_000019_leftImg8bit_gF_288,1581,1613,-23,73,g,,aachen_000052_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000052_000019_leftImg8bit_gF_289,1873,1905,-36,60,g,,aachen_000052_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000053_000019_leftImg8bit_rF_290,719,751,413,509,r,,aachen_000053_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000053_000019_leftImg8bit_rF_291,981,1013,408,504,r,,aachen_000053_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000053_000019_leftImg8bit_rF_292,1075,1107,406,502,r,,aachen_000053_000019_gtFine_polygons.json
3,True,False,/data/crops/aachen_000053_000019_leftImg8bit_rT_293,1013,1045,263,359,r,,aachen_000053_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000053_000019_leftImg8bit_rF_294,1126,1158,407,503,r,,aachen_000053_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000053_000019_leftImg8bit_rF_295,1047,1079,413,509,r,,aachen_000053_000019_gtFine_polygons.json
0,True,False,/data/crops/aachen_000054_000019_leftImg8bit_rT_296,692,724,259,355,r,,aachen_000054_000019_gtFine_polygons.json
1,True,True,/data/crops/aachen_000054_000019_leftImg8bit_ri_297,789,821,349,445,r,,aachen_000054_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000054_000019_leftImg8bit_rF_298,259,291,422,518,r,,aachen_000054_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000054_000019_leftImg8bit_rF_299,983,1015,407,503,r,,aachen_000054_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000054_000019_leftImg8bit_rF_300,1070,1102,407,503,r,,aachen_000054_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000054_000019_leftImg8bit_gF_301,101,133,322,418,g,,aachen_000054_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000054_000019_leftImg8bit_gF_302,82,114,321,417,g,,aachen_000054_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_303,1120,1152,175,271,g,,aachen_000057_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_304,798,830,-44,52,g,,aachen_000057_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_305,429,461,27,123,g,,aachen_000057_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_306,1166,1198,82,178,g,,aachen_000057_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_307,1036,1068,141,237,g,,aachen_000057_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_308,443,475,-15,81,g,,aachen_000057_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_309,1115,1147,184,280,g,,aachen_000057_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_310,1150,1182,194,290,g,,aachen_000057_000019_gtFine_polygons.json
8,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_311,883,915,-7,89,g,,aachen_000057_000019_gtFine_polygons.json
9,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_312,855,887,58,154,g,,aachen_000057_000019_gtFine_polygons.json
10,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_313,1181,1213,113,209,g,,aachen_000057_000019_gtFine_polygons.json
11,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_314,1086,1118,165,261,g,,aachen_000057_000019_gtFine_polygons.json
12,False,False,/data/crops/aachen_000057_000019_leftImg8bit_gF_315,1298,1330,15,111,g,,aachen_000057_000019_gtFine_polygons.json
0,True,False,/data/crops/aachen_000058_000019_leftImg8bit_rT_316,1124,1156,244,340,r,,aachen_000058_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000058_000019_leftImg8bit_rF_317,1322,1354,419,515,r,,aachen_000058_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000058_000019_leftImg8bit_rF_318,1354,1386,422,518,r,,aachen_000058_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000058_000019_leftImg8bit_rF_319,1438,1470,422,518,r,,aachen_000058_000019_gtFine_polygons.json
4,True,False,/data/crops/aachen_000058_000019_leftImg8bit_rT_320,1019,1051,330,426,r,,aachen_000058_000019_gtFine_polygons.json
5,True,False,/data/crops/aachen_000058_000019_leftImg8bit_rT_321,1406,1438,228,324,r,,aachen_000058_000019_gtFine_polygons.json
6,True,False,/data/crops/aachen_000058_000019_leftImg8bit_rT_322,1549,1581,334,430,r,,aachen_000058_000019_gtFine_polygons.json
7,False,False,/data/crops/aachen_000058_000019_leftImg8bit_rF_323,1286,1318,415,511,r,,aachen_000058_000019_gtFine_polygons.json
8,False,False,/data/crops/aachen_000058_000019_leftImg8bit_gF_324,1354,1386,399,495,g,,aachen_000058_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000059_000019_leftImg8bit_rF_325,779,811,411,507,r,,aachen_000059_000019_gtFine_polygons.json
1,True,False,/data/crops/aachen_000059_000019_leftImg8bit_gT_326,986,1018,258,354,g,,aachen_000059_000019_gtFine_polygons.json
2,True,False,/data/crops/aachen_000059_000019_leftImg8bit_gT_327,1071,1103,325,421,g,,aachen_000059_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000060_000019_leftImg8bit_gF_328,1229,1261,-62,34,g,,aachen_000060_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000060_000019_leftImg8bit_gF_329,998,1030,60,156,g,,aachen_000060_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000060_000019_leftImg8bit_gF_330,1081,1113,345,441,g,,aachen_000060_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000060_000019_leftImg8bit_gF_331,848,880,388,484,g,,aachen_000060_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000060_000019_leftImg8bit_gF_332,970,1002,125,221,g,,aachen_000060_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000060_000019_leftImg8bit_gF_333,874,906,115,211,g,,aachen_000060_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000061_000019_leftImg8bit_rF_334,96,128,266,362,r,,aachen_000061_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000061_000019_leftImg8bit_rF_335,880,912,434,530,r,,aachen_000061_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000061_000019_leftImg8bit_gF_336,1736,1768,243,339,g,,aachen_000061_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000064_000019_leftImg8bit_rF_337,934,966,342,438,r,,aachen_000064_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000064_000019_leftImg8bit_rF_338,1559,1591,226,322,r,,aachen_000064_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000064_000019_leftImg8bit_rF_339,394,426,410,506,r,,aachen_000064_000019_gtFine_polygons.json
3,True,False,/data/crops/aachen_000064_000019_leftImg8bit_rT_340,779,811,195,291,r,,aachen_000064_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000064_000019_leftImg8bit_gF_341,408,440,384,480,g,,aachen_000064_000019_gtFine_polygons.json
5,False,False,/data/crops/aachen_000064_000019_leftImg8bit_gF_342,266,298,321,417,g,,aachen_000064_000019_gtFine_polygons.json
6,False,False,/data/crops/aachen_000064_000019_leftImg8bit_gF_343,953,985,298,394,g,,aachen_000064_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000065_000019_leftImg8bit_rF_344,1326,1358,140,236,r,,aachen_000065_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000065_000019_leftImg8bit_rF_345,751,783,409,505,r,,aachen_000065_000019_gtFine_polygons.json
2,False,False,/data/crops/aachen_000065_000019_leftImg8bit_rF_346,1304,1336,140,236,r,,aachen_000065_000019_gtFine_polygons.json
3,False,False,/data/crops/aachen_000065_000019_leftImg8bit_rF_347,678,710,409,505,r,,aachen_000065_000019_gtFine_polygons.json
4,False,False,/data/crops/aachen_000065_000019_leftImg8bit_gF_348,119,151,223,319,g,,aachen_000065_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000066_000019_leftImg8bit_rF_349,920,952,419,515,r,,aachen_000066_000019_gtFine_polygons.json
0,True,False,/data/crops/aachen_000067_000019_leftImg8bit_rT_350,1046,1078,241,337,r,,aachen_000067_000019_gtFine_polygons.json
1,False,False,/data/crops/aachen_000067_000019_leftImg8bit_rF_351,952,984,379,475,r,,aachen_000067_000019_gtFine_polygons.json
2,True,False,/data/crops/aachen_000067_000019_leftImg8bit_gT_352,1150,1182,292,388,g,,aachen_000067_000019_gtFine_polygons.json
0,False,False,/data/crops/aachen_000068_000019_leftImg8bit_rF_353,999,1031,411,507,r,,aachen_000068_000019_gtFine_polygons.json
